0.0223184 -0.217137
0.000389074 -0.222023
-0.0123455 -0.226939
0.041918 -0.248774
0.0223184 -0.217137

0.0592773 -0.211328
0.0508912 -0.199405
0.0294691 -0.202868
0.0482951 -0.226936
0.0592773 -0.211328

0.0666797 -0.1842
0.063005 -0.18462
0.0523194 -0.193708
0.0508912 -0.199405
0.0592773 -0.211328
0.0930413 -0.212817
0.0666797 -0.1842

0.0288663 -0.202774
0.0237706 -0.195446
0.0173521 -0.196974
0.000389074 -0.222023
0.0223184 -0.217137
0.0288663 -0.202774

0.040926 -0.178987
0.0339509 -0.180132
0.02403 -0.187738
0.0237706 -0.195446
0.0288663 -0.202774
0.0294691 -0.202868
0.0508912 -0.199405
0.0523194 -0.193708
0.040926 -0.178987

0.0827278 -0.16116
0.0802282 -0.159561
0.050496 -0.16269
0.0500184 -0.166295
0.063005 -0.18462
0.0666797 -0.1842
0.0827278 -0.16116

0.02403 -0.187738
0.0144315 -0.177577
-0.0032102 -0.182209
-0.00385993 -0.197011
0.0173521 -0.196974
0.0237706 -0.195446
0.02403 -0.187738

0.0500184 -0.166295
0.050496 -0.16269
0.0464148 -0.157404
0.0279859 -0.160609
0.0339509 -0.180132
0.040926 -0.178987
0.0500184 -0.166295

0.0728152 -0.144793
0.0475673 -0.144087
0.0466604 -0.14543
0.0464148 -0.157404
0.050496 -0.16269
0.0802282 -0.159561
0.0728152 -0.144793

0.0882079 -0.131797
0.0837916 -0.126023
0.073694 -0.127285
0.0726295 -0.127923
0.0698977 -0.129884
0.0696928 -0.131275
0.0727903 -0.142948
0.0882079 -0.131797

0.0153738 -0.163392
-0.0158688 -0.168053
-0.0032102 -0.182209
0.0144315 -0.177577
0.0153738 -0.163392

0.0466604 -0.14543
0.0305436 -0.141046
0.0165067 -0.143757
0.0148833 -0.145061
0.0152686 -0.148205
0.018335 -0.157688
0.0279859 -0.160609
0.0464148 -0.157404
0.0466604 -0.14543

0.0613034 -0.120737
0.0509835 -0.121893
0.0458762 -0.124631
0.0487178 -0.137074
0.0696928 -0.131275
0.0698977 -0.129884
0.0613034 -0.120737

0.0799982 -0.106267
0.0777669 -0.106526
0.0773396 -0.115125
0.0799952 -0.115308
0.0826188 -0.113216
0.0799982 -0.106267

0.0152686 -0.148205
0.0148833 -0.145061
0.00903752 -0.141783
-0.010391 -0.148582
-0.018139 -0.161951
-0.0164162 -0.166694
0.0152686 -0.148205

0.0369899 -0.121763
0.0233139 -0.124836
0.0165067 -0.143757
0.0305436 -0.141046
0.0369899 -0.121763

0.0613388 -0.105267
0.0547358 -0.106144
0.0538538 -0.11171
0.0610944 -0.111451
0.0613388 -0.105267

0.0821665 -0.0872134
0.0819254 -0.0871494
0.0757541 -0.091342
0.0794677 -0.0927727
0.0821665 -0.0872134

0.107018 -0.0650602
0.105107 -0.0627432
0.0914678 -0.0648595
0.0915346 -0.0709558
0.0959062 -0.0749161
0.105426 -0.0733929
0.106142 -0.0726546
0.107018 -0.0650602

0.00062382 -0.12735
-0.0156735 -0.134188
-0.010391 -0.148582
0.00903752 -0.141783
0.00062382 -0.12735

0.036467 -0.115737
0.02335 -0.109149
0.0217577 -0.108963
0.0145494 -0.115449
0.0233139 -0.124836
0.0369899 -0.121763
0.0384368 -0.120899
0.038418 -0.120798
0.036467 -0.115737

0.0594825 -0.0842242
0.0527069 -0.085173
0.0518627 -0.0858132
0.0494369 -0.0977642
0.0572189 -0.097011
0.0594825 -0.0842242

0.0816239 -0.0623053
0.0769534 -0.0624417
0.0678373 -0.0675777
0.0676778 -0.0739065
0.079512 -0.0772928
0.0800885 -0.0771863
0.0817541 -0.0758614
0.0816239 -0.0623053

0.0987028 -0.0425204
0.0912163 -0.0507758
0.103113 -0.0557715
0.0987028 -0.0425204

-0.0141733 -0.117406
-0.0256027 -0.123261
-0.0259052 -0.130348
-0.0156735 -0.134188
0.00062382 -0.12735
0.000774648 -0.125259
-0.0141733 -0.117406

0.0267154 -0.096661
0.0262883 -0.095576
0.020591 -0.0951868
0.0155576 -0.0959945
0.0151932 -0.0966527
0.0216963 -0.108305
0.0267154 -0.096661

0.0492382 -0.0702759
0.0466888 -0.0707385
0.0453259 -0.0742497
0.0527069 -0.085173
0.0594825 -0.0842242
0.0621621 -0.0827681
0.0635525 -0.0810074
0.0637066 -0.0802947
0.0492382 -0.0702759

0.0879896 -0.051949
0.0837147 -0.0470253
0.083322 -0.0467988
0.0774636 -0.0462129
0.0728379 -0.0502068
0.0769534 -0.0624417
0.0816239 -0.0623053
0.0864163 -0.0605751
0.0879896 -0.051949

0.101758 -0.0265965
0.0921476 -0.0325631
0.0937318 -0.0352838
0.0999284 -0.0402487
0.101684 -0.0400137
0.107692 -0.0331869
0.101758 -0.0265965

0.122762 0.0344373
0.112413 0.0245024
0.112472 0.0242219
0.132381 0.0193465
