84.4106   0.00236871
84.7575   0.00236871
84.7575   0.00949502
84.7575   0.00949502
85.1044   0.00949502
85.1044   0.0177181
85.1044   0.0177181
85.4514   0.0177181
85.4514   0.044701
85.4514   0.044701
85.7983   0.044701
85.7983   0.0672436
85.7983   0.0672436
86.1452   0.0672436
86.1452   0.110719
86.1452   0.110719
86.4921   0.110719
86.4921   0.149807
86.4921   0.149807
86.8391   0.149807
86.8391   0.284467
86.8391   0.284467
87.186   0.284467
87.186   0.333071
87.186   0.333071
87.5329   0.333071
87.5329   0.387758
87.5329   0.387758
87.8798   0.387758
87.8798   0.524084
87.8798   0.524084
88.2268   0.524084
88.2268   0.601788
88.2268   0.601788
88.5737   0.601788
88.5737   0.71597
88.5737   0.71597
88.9206   0.71597
88.9206   0.801027
88.9206   0.801027
89.2675   0.801027
89.2675   0.849946
89.2675   0.849946
89.6145   0.849946
89.6145   0.976479
89.6145   0.976479
89.9614   0.976479
89.9614   0.978628
89.9614   0.978628
90.3083   0.978628
90.3083   1
90.3083   1
90.6552   1
90.6552   0.921795
90.6552   0.921795
91.0022   0.921795
91.0022   0.894965
91.0022   0.894965
91.3491   0.894965
91.3491   0.870094
91.3491   0.870094
91.696   0.870094
91.696   0.802215
91.696   0.802215
92.0429   0.802215
92.0429   0.698288
92.0429   0.698288
92.3899   0.698288
92.3899   0.647315
92.3899   0.647315
92.7368   0.647315
92.7368   0.541138
92.7368   0.541138
93.0837   0.541138
93.0837   0.529835
93.0837   0.529835
93.4306   0.529835
93.4306   0.465973
93.4306   0.465973
93.7776   0.465973
93.7776   0.353185
93.7776   0.353185
94.1245   0.353185
94.1245   0.296825
94.1245   0.296825
94.4714   0.296825
94.4714   0.206845
94.4714   0.206845
94.8183   0.206845
94.8183   0.171752
94.8183   0.171752
95.1653   0.171752
95.1653   0.180637
95.1653   0.180637
95.5122   0.180637
95.5122   0.132052
95.5122   0.132052
95.8591   0.132052
95.8591   0.0887703
95.8591   0.0887703
96.206   0.0887703
96.206   0.0711427
96.206   0.0711427
96.553   0.0711427
96.553   0.0654994
96.553   0.0654994
96.8999   0.0654994
96.8999   0.0479807
96.8999   0.0479807
97.2468   0.0479807
97.2468   0.0474534
97.2468   0.0474534
97.5937   0.0474534
97.5937   0.0286602
97.5937   0.0286602
97.9406   0.0286602
97.9406   0.0379864
97.9406   0.0379864
98.2876   0.0379864
98.2876   0.0293027
98.2876   0.0293027
98.6345   0.0293027
98.6345   0.0203753
98.6345   0.0203753
98.9814   0.0203753
98.9814   0.0084672
98.9814   0.0084672
99.3283   0.0084672
99.3283   0.00868805
99.3283   0.00868805
99.6753   0.00868805
99.6753   0.00838778
99.6753   0.00838778
100.022   0.00838778
100.022   0.010549
100.022   0.010549
100.369   0.010549
100.369   0.00593357
100.369   0.00593357
100.716   0.00593357
100.716   0.00783494
100.716   0.00783494
101.063   0.00783494
101.063   0.00336839
101.063   0.00336839
101.41   0.00336839
101.41   0.00165525
101.41   0.00165525
101.757   0.00165525
