0.821247   0.000986102
0.824558   0.000986102
0.824558   0.00320151
0.824558   0.00320151
0.82787   0.00320151
0.82787   0.0051379
0.82787   0.0051379
0.831181   0.0051379
0.831181   0.00488563
0.831181   0.00488563
0.834492   0.00488563
0.834492   0.0096546
0.834492   0.0096546
0.837803   0.0096546
0.837803   0.013324
0.837803   0.013324
0.841114   0.013324
0.841114   0.0195404
0.841114   0.0195404
0.844425   0.0195404
0.844425   0.0303266
0.844425   0.0303266
0.847736   0.0303266
0.847736   0.0593529
0.847736   0.0593529
0.851047   0.0593529
0.851047   0.0662979
0.851047   0.0662979
0.854358   0.0662979
0.854358   0.0822253
0.854358   0.0822253
0.857669   0.0822253
0.857669   0.0925783
0.857669   0.0925783
0.86098   0.0925783
0.86098   0.114671
0.86098   0.114671
0.864291   0.114671
0.864291   0.161969
0.864291   0.161969
0.867602   0.161969
0.867602   0.209531
0.867602   0.209531
0.870913   0.209531
0.870913   0.295029
0.870913   0.295029
0.874224   0.295029
0.874224   0.399383
0.874224   0.399383
0.877535   0.399383
0.877535   0.437931
0.877535   0.437931
0.880846   0.437931
0.880846   0.510232
0.880846   0.510232
0.884157   0.510232
0.884157   0.568574
0.884157   0.568574
0.887468   0.568574
0.887468   0.601392
0.887468   0.601392
0.890779   0.601392
0.890779   0.758534
0.890779   0.758534
0.89409   0.758534
0.89409   0.840871
0.89409   0.840871
0.897401   0.840871
0.897401   0.878785
0.897401   0.878785
0.900712   0.878785
0.900712   0.965776
0.900712   0.965776
0.904023   0.965776
0.904023   1
0.904023   1
0.907334   1
0.907334   0.895453
0.907334   0.895453
0.910645   0.895453
0.910645   0.863391
0.910645   0.863391
0.913956   0.863391
0.913956   0.736265
0.913956   0.736265
0.917267   0.736265
0.917267   0.759857
0.917267   0.759857
0.920578   0.759857
0.920578   0.678062
0.920578   0.678062
0.923889   0.678062
0.923889   0.597776
0.923889   0.597776
0.9272   0.597776
0.9272   0.491674
0.9272   0.491674
0.930511   0.491674
0.930511   0.472427
0.930511   0.472427
0.933822   0.472427
0.933822   0.33992
0.933822   0.33992
0.937133   0.33992
0.937133   0.335076
0.937133   0.335076
0.940444   0.335076
0.940444   0.255414
0.940444   0.255414
0.943755   0.255414
0.943755   0.20692
0.943755   0.20692
0.947066   0.20692
0.947066   0.133729
0.947066   0.133729
0.950377   0.133729
0.950377   0.10847
0.950377   0.10847
0.953688   0.10847
0.953688   0.0792214
0.953688   0.0792214
0.956999   0.0792214
0.956999   0.0584142
0.956999   0.0584142
0.96031   0.0584142
0.96031   0.0525716
0.96031   0.0525716
0.963621   0.0525716
0.963621   0.0229745
0.963621   0.0229745
0.966933   0.0229745
0.966933   0.0174552
0.966933   0.0174552
0.970244   0.0174552
0.970244   0.0101906
0.970244   0.0101906
0.973555   0.0101906
0.973555   0.0110477
0.973555   0.0110477
0.976866   0.0110477
0.976866   0.00330816
0.976866   0.00330816
0.980177   0.00330816
0.980177   0.00317089
0.980177   0.00317089
0.983488   0.00317089
0.983488   0.00132448
0.983488   0.00132448
0.986799   0.00132448
