0.233665   0.00273407
0.236456   0.00273407
0.236456   0.00462645
0.236456   0.00462645
0.239247   0.00462645
0.239247   0.0107017
0.239247   0.0107017
0.242038   0.0107017
0.242038   0.0151852
0.242038   0.0151852
0.244829   0.0151852
0.244829   0.0215536
0.244829   0.0215536
0.24762   0.0215536
0.24762   0.0360264
0.24762   0.0360264
0.250411   0.0360264
0.250411   0.0418964
0.250411   0.0418964
0.253202   0.0418964
0.253202   0.0497877
0.253202   0.0497877
0.255993   0.0497877
0.255993   0.109624
0.255993   0.109624
0.258784   0.109624
0.258784   0.169118
0.258784   0.169118
0.261575   0.169118
0.261575   0.152536
0.261575   0.152536
0.264366   0.152536
0.264366   0.234054
0.264366   0.234054
0.267157   0.234054
0.267157   0.286655
0.267157   0.286655
0.269948   0.286655
0.269948   0.30823
0.269948   0.30823
0.272739   0.30823
0.272739   0.45539
0.272739   0.45539
0.27553   0.45539
0.27553   0.469469
0.27553   0.469469
0.278321   0.469469
0.278321   0.558444
0.278321   0.558444
0.281112   0.558444
0.281112   0.651674
0.281112   0.651674
0.283903   0.651674
0.283903   0.782618
0.283903   0.782618
0.286694   0.782618
0.286694   0.778099
0.286694   0.778099
0.289485   0.778099
0.289485   0.862363
0.289485   0.862363
0.292276   0.862363
0.292276   0.890204
0.292276   0.890204
0.295067   0.890204
0.295067   0.923633
0.295067   0.923633
0.297858   0.923633
0.297858   0.884343
0.297858   0.884343
0.300649   0.884343
0.300649   1
0.300649   1
0.30344   1
0.30344   0.893589
0.30344   0.893589
0.306231   0.893589
0.306231   0.880354
0.306231   0.880354
0.309022   0.880354
0.309022   0.756318
0.309022   0.756318
0.311813   0.756318
0.311813   0.724748
0.311813   0.724748
0.314604   0.724748
0.314604   0.735671
0.314604   0.735671
0.317395   0.735671
0.317395   0.521833
0.317395   0.521833
0.320186   0.521833
0.320186   0.475234
0.320186   0.475234
0.322977   0.475234
0.322977   0.408745
0.322977   0.408745
0.325768   0.408745
0.325768   0.332548
0.325768   0.332548
0.328559   0.332548
0.328559   0.26766
0.328559   0.26766
0.33135   0.26766
0.33135   0.230828
0.33135   0.230828
0.334141   0.230828
0.334141   0.131527
0.334141   0.131527
0.336932   0.131527
0.336932   0.142564
0.336932   0.142564
0.339723   0.142564
0.339723   0.073515
0.339723   0.073515
0.342514   0.073515
0.342514   0.0851131
0.342514   0.0851131
0.345305   0.0851131
0.345305   0.0531929
0.345305   0.0531929
0.348096   0.0531929
0.348096   0.0459364
0.348096   0.0459364
0.350887   0.0459364
0.350887   0.0366912
0.350887   0.0366912
0.353678   0.0366912
0.353678   0.0259707
0.353678   0.0259707
0.356469   0.0259707
0.356469   0.0198692
0.356469   0.0198692
0.35926   0.0198692
0.35926   0.0113776
0.35926   0.0113776
0.362051   0.0113776
0.362051   0.0100704
0.362051   0.0100704
0.364842   0.0100704
0.364842   0.00342074
0.364842   0.00342074
0.367633   0.00342074
0.367633   0.00548612
0.367633   0.00548612
0.370424   0.00548612
0.370424   0.00270081
0.370424   0.00270081
0.373215   0.00270081
