    0.490373264527196207E+00    0.665125451246803556E+00    0.561390964279155691E+00    0.592113070963874444E+00    0.548430386189259544E+00    0.521985978811459361E+00    0.779826384810695439E+00   -0.119096960273145385E+02
    0.501900815220783558E+00    0.643195483349827235E+00    0.521059188725013667E+00    0.599955626119739294E+00    0.490018252707699720E+00    0.533200797987921082E+00    0.743082603255539764E+00   -0.118925105873716603E+02
    0.503907965569063254E+00    0.566504740878543966E+00    0.503179372595662366E+00    0.657751059437873598E+00    0.434128254793735957E+00    0.574614538798863150E+00    0.741562145695504937E+00   -0.118379465569269797E+02
    0.501116281625299864E+00    0.589450389077952552E+00    0.502518365207406559E+00    0.619254172529424496E+00    0.442060420434025547E+00    0.555366135834992836E+00    0.739950150546743735E+00   -0.118026685716062154E+02
    0.492401324879605862E+00    0.627359997432991312E+00    0.538051006467562765E+00    0.559767020040939700E+00    0.544861088245546688E+00    0.554098537626383947E+00    0.759631640507018036E+00   -0.117259746120616519E+02
    0.504059500814713290E+00    0.618486648384194426E+00    0.526115719858166520E+00    0.643019596861416298E+00    0.486015059425355889E+00    0.547786056327137949E+00    0.757267451615189047E+00   -0.117119760511844504E+02
    0.505646429909559991E+00    0.611481620884619326E+00    0.528731783082719176E+00    0.625992881862541317E+00    0.497464890886307742E+00    0.551442204220302434E+00    0.762491701946518607E+00   -0.117115818794893585E+02
    0.507411835558577828E+00    0.595427296358163716E+00    0.520125436230374660E+00    0.608268994704670107E+00    0.504836861448608731E+00    0.566623643907028685E+00    0.751511733388429026E+00   -0.116687235159707221E+02
    0.492669904407841253E+00    0.634148619727766039E+00    0.539795635951231034E+00    0.571369307926072656E+00    0.566095142889939007E+00    0.549666837183276691E+00    0.757313736887719746E+00   -0.116378582148364806E+02
    0.491370846021272234E+00    0.655392140467112583E+00    0.544937455167390228E+00    0.587888338953420964E+00    0.524450351988442254E+00    0.531682401790320780E+00    0.764206258539724459E+00   -0.116048763133693100E+02
    0.487619975731106492E+00    0.643334451622319503E+00    0.547092502858985252E+00    0.575112717009185981E+00    0.556424517919871020E+00    0.542436490512716363E+00    0.764291335173178710E+00   -0.115907827322662058E+02
    0.483134309170808407E+00    0.671746887215187050E+00    0.575689962681557699E+00    0.532748251133492445E+00    0.575396406103866220E+00    0.523996570807267692E+00    0.781122443285585666E+00   -0.115470525628565674E+02
    0.502334121308851245E+00    0.588019460170704389E+00    0.491476381885260771E+00    0.632389859900677309E+00    0.442065911378221710E+00    0.557227128399599092E+00    0.721237583986387598E+00   -0.114868567808503634E+02
    0.503375825860289505E+00    0.633726726498822002E+00    0.539417493495492506E+00    0.614184830902182788E+00    0.483299105479593594E+00    0.541343519567088927E+00    0.768082780434741874E+00   -0.114741056063829170E+02
    0.507261080688382382E+00    0.580920466758081289E+00    0.500711462103594851E+00    0.670199623161589764E+00    0.430038277620830911E+00    0.556703758802968851E+00    0.743578314462601031E+00   -0.114519216514157272E+02
    0.503174768308429443E+00    0.620836697295612416E+00    0.535817378514340970E+00    0.589941275142557453E+00    0.533169612874662135E+00    0.551040469156339086E+00    0.763769637869982865E+00   -0.114304784201639045E+02
    0.506747753265407663E+00    0.567583796155837761E+00    0.487681312731815975E+00    0.636396202226115704E+00    0.420382718242701736E+00    0.569879413725255191E+00    0.717120445337263601E+00   -0.114103234137419918E+02
    0.487869047427566149E+00    0.677383091611510668E+00    0.564702993571505774E+00    0.557909214178663793E+00    0.550777350746732064E+00    0.512890509679697293E+00    0.775676056818577542E+00   -0.112940154696775821E+02
    0.497328663817379724E+00    0.626850917735025770E+00    0.523851740024714019E+00    0.614124298345803732E+00    0.518311986961457527E+00    0.541225038050432539E+00    0.755178772191751668E+00   -0.112419127081643211E+02
    0.486549478726485241E+00    0.666974350830948248E+00    0.579023106823135514E+00    0.557929258715300302E+00    0.547066121120037052E+00    0.523672101355484476E+00    0.789447984506937983E+00   -0.112413800749120529E+02
    0.494215140282489918E+00    0.622533945227565888E+00    0.517545303948053093E+00    0.611582181287899207E+00    0.511073432978518705E+00    0.541785518255605836E+00    0.745719198806326755E+00   -0.112396070127305929E+02
    0.491701812436546148E+00    0.658127671754701438E+00    0.556450081619499937E+00    0.587746072447910994E+00    0.555943345365056296E+00    0.530093211567698286E+00    0.770454953696635414E+00   -0.112178539759998834E+02
    0.496464088713474638E+00    0.631217948258016914E+00    0.540025444729285375E+00    0.568348746725924614E+00    0.517124768557208014E+00    0.548081101389956138E+00    0.765121848334792132E+00   -0.111523173878342110E+02
    0.494940664937989883E+00    0.627564790793707861E+00    0.538283504125746326E+00    0.576393115389795763E+00    0.559722219975679725E+00    0.554151521654702495E+00    0.758461095315254630E+00   -0.110864090363744339E+02
    0.491752984826465012E+00    0.612001387215347581E+00    0.536692601727235985E+00    0.595785214321775891E+00    0.522519127521849480E+00    0.556047181132762414E+00    0.770068969718676222E+00   -0.110734347241864590E+02
    0.498128003217279236E+00    0.666390652515473025E+00    0.542434845337935512E+00    0.578042554095172800E+00    0.544342827295441367E+00    0.520677301033297124E+00    0.757881146809447515E+00   -0.110727186971839853E+02
    0.501416182320508441E+00    0.592861483365051067E+00    0.502857391071334203E+00    0.635726750155010900E+00    0.476499368999921513E+00    0.556066088253102664E+00    0.734156772214565767E+00   -0.110108280897983963E+02
    0.504944606235349980E+00    0.593527903243262989E+00    0.519545703250962054E+00    0.638485140360458892E+00    0.470634271085949740E+00    0.559992842608852515E+00    0.757711138227065151E+00   -0.109855003381250960E+02
    0.500860239817156772E+00    0.602672939079619829E+00    0.509483635307947491E+00    0.582007586255842035E+00    0.507463050360598467E+00    0.557506615592177956E+00    0.737642298635395210E+00   -0.108627692816945327E+02
    0.498121722253457577E+00    0.604051252212206014E+00    0.527962040948551259E+00    0.599657816139909539E+00    0.506458882512938469E+00    0.565808522864159391E+00    0.758013668007743502E+00   -0.108592052394545888E+02
    0.506015670930400341E+00    0.598489771647509827E+00    0.507058874682944638E+00    0.638799086352238588E+00    0.471774057412150449E+00    0.557318095515101475E+00    0.741963631612404084E+00   -0.108559264455375306E+02
    0.490839741604780999E+00    0.631573525624175680E+00    0.535275970751159846E+00    0.577562518733068408E+00    0.495790431083560357E+00    0.542980438413710909E+00    0.763803182887006549E+00   -0.108043210584395162E+02
    0.502091023927173752E+00    0.632314172131847707E+00    0.529155536614514865E+00    0.595059758419959284E+00    0.490185503557816815E+00    0.545667139698437387E+00    0.753382979062565683E+00   -0.107953591652370573E+02
    0.489115059270872898E+00    0.660755269918911647E+00    0.559256116171411133E+00    0.554252875362231667E+00    0.548465561065803131E+00    0.525153973975431287E+00    0.778558864023380259E+00   -0.107837039816806186E+02
    0.502156823588916001E+00    0.595489661714277529E+00    0.515335345984883730E+00    0.641952234254193788E+00    0.468657388792756535E+00    0.564476730628876378E+00    0.749272337214465178E+00   -0.107677626509905213E+02
    0.492536659762150442E+00    0.653889907130852710E+00    0.545145437434161106E+00    0.586512995965622785E+00    0.549986951544813918E+00    0.532339792888001706E+00    0.764596641982095759E+00   -0.107466248231179247E+02
    0.505030003534414962E+00    0.592830063584043665E+00    0.499413055688519736E+00    0.635589786722474348E+00    0.427407900989750289E+00    0.556923246931073757E+00    0.730151351272908089E+00   -0.107241598068512900E+02
    0.491221852794372749E+00    0.619814598416785767E+00    0.540485101256057310E+00    0.587062157297648879E+00    0.531909647963791810E+00    0.551875261224340607E+00    0.772563147032515163E+00   -0.107138980080072859E+02
    0.500161961349602446E+00    0.596797584441887574E+00    0.520855403547749396E+00    0.607765165056047940E+00    0.519442288522324658E+00    0.567723473366224862E+00    0.750266476106497660E+00   -0.107089293177746860E+02
    0.506797537958318722E+00    0.571276134745527187E+00    0.501509667488194477E+00    0.658087186878208219E+00    0.442525841622853466E+00    0.566406858304378980E+00    0.744803362320511808E+00   -0.107012518894484572E+02
    0.499782645148428684E+00    0.580241053529258588E+00    0.506541255439336702E+00    0.606294545903871329E+00    0.464543511481370353E+00    0.570795700643072057E+00    0.739514971486730843E+00   -0.106853372118472691E+02
    0.517365417432625097E+00    0.555415240077699712E+00    0.490034360729682483E+00    0.671327326868900398E+00    0.395959603064023669E+00    0.575428382929415894E+00    0.729653232032462684E+00   -0.106526901531840785E+02
    0.491205758307629081E+00    0.625651959803613100E+00    0.532083884521992401E+00    0.615646309917315171E+00    0.471126963673585863E+00    0.542446887345696238E+00    0.765327605164146219E+00   -0.106469558859953182E+02
    0.506419202721760553E+00    0.625987337921814602E+00    0.517097663623868997E+00    0.611182719691007570E+00    0.501613992579577506E+00    0.538662150274674789E+00    0.745862508351146092E+00   -0.106221156122779714E+02
    0.498561302251042726E+00    0.616611539880342341E+00    0.537715399216936563E+00    0.584291365565139054E+00    0.540822724252748022E+00    0.555933456755186239E+00    0.766628506856385061E+00   -0.106028874182309369E+02
    0.493472452474843060E+00    0.664937987139392339E+00    0.564794514347924270E+00    0.550876749601507010E+00    0.575918815724742239E+00    0.531929088191589794E+00    0.773607156216739145E+00   -0.105849272622815604E+02
    0.496161423836944504E+00    0.663282913460329526E+00    0.555886030531204001E+00    0.579837797429471280E+00    0.546351651705749397E+00    0.524781251257154246E+00    0.768894124725548633E+00   -0.105809292740901810E+02
    0.496967451895544476E+00    0.629278575666950224E+00    0.517962331719270308E+00    0.619710627108874812E+00    0.461003406665406013E+00    0.533835074668838949E+00    0.750203061049758202E+00   -0.105300190295752891E+02
    0.501228750929458400E+00    0.610218275228659457E+00    0.519876094656517296E+00    0.614470298375673352E+00    0.462690568587889539E+00    0.550533283062477063E+00    0.751599884339466784E+00   -0.105179179530106008E+02
    0.509440014556050480E+00    0.593066540152850097E+00    0.512828575479177706E+00    0.639806926404461129E+00    0.459466385308237857E+00    0.565883762367058507E+00    0.744851219659041885E+00   -0.105060659924507878E+02
    0.485497340393284738E+00    0.643850558080514945E+00    0.550082429399972983E+00    0.586947610203504722E+00    0.529066670414397699E+00    0.533193820473657043E+00    0.776051639684543382E+00   -0.104969239143374917E+02
    0.487354790821927564E+00    0.676404058744059733E+00    0.559341488578731116E+00    0.548574763946855670E+00    0.557257050383764829E+00    0.517134908109078473E+00    0.768803637779013505E+00   -0.104901955351254692E+02
    0.501339965317910807E+00    0.634792175537579384E+00    0.521639007214672601E+00    0.623374023671928956E+00    0.464132782042524616E+00    0.535503555751542182E+00    0.750064390073349019E+00   -0.104735023342927995E+02
    0.498401591729999149E+00    0.632273307306756349E+00    0.525852765209268380E+00    0.581810093295803799E+00    0.511668273828860598E+00    0.547791370765063679E+00    0.745086059688965463E+00   -0.104079030042123808E+02
    0.508548870347887760E+00    0.615134375558507251E+00    0.510997503079438031E+00    0.612257283576458256E+00    0.478667884487602002E+00    0.549597070383584851E+00    0.739712937690374939E+00   -0.104024589104621210E+02
    0.499355064927204995E+00    0.604629134957748504E+00    0.516310233153559173E+00    0.602737178252478967E+00    0.489788711498161888E+00    0.562205782014313149E+00    0.745679853542442928E+00   -0.103760158827346949E+02
    0.508644609743652887E+00    0.575865375535207447E+00    0.502553932598298059E+00    0.626023077546727702E+00    0.469994135439719685E+00    0.567553098948891943E+00    0.737350779894018982E+00   -0.103679380830500154E+02
    0.508288085869404771E+00    0.607744886582852750E+00    0.517847817723059323E+00    0.636737926893104378E+00    0.471327281844932555E+00    0.553660827363831931E+00    0.753141927056663496E+00   -0.103590279837565724E+02
    0.488202960259268459E+00    0.671664026788219459E+00    0.588562812925743417E+00    0.550381075502025197E+00    0.592351590008557416E+00    0.525366174445445866E+00    0.789716486378946314E+00   -0.103463244533937146E+02
    0.512730283069912529E+00    0.584494386622066542E+00    0.498451690467428155E+00    0.653834931336462644E+00    0.432746874692386596E+00    0.558157882830229823E+00    0.737665409426138119E+00   -0.103165426241075124E+02
    0.496337533821784915E+00    0.622286287433479801E+00    0.515402269151520431E+00    0.579017765291185427E+00    0.529030791048606952E+00    0.548534356127780121E+00    0.737343227799959533E+00   -0.103109192867721102E+02
    0.495277478324565312E+00    0.648081652922151918E+00    0.542059407427735729E+00    0.602986899766447038E+00    0.506553675573464757E+00    0.528451003456134161E+00    0.765877613318353800E+00   -0.103095457786911116E+02
    0.493348284455138675E+00    0.621441872052853617E+00    0.534545794733825685E+00    0.601045059335049037E+00    0.512938062415118412E+00    0.554784789549139234E+00    0.761119920894563817E+00   -0.102882064798726063E+02
    0.510382533703648500E+00    0.558338959422032710E+00    0.489312448518510468E+00    0.673243456401266593E+00    0.404043148123318541E+00    0.572892314223803600E+00    0.729360164155381074E+00   -0.102556069779876857E+02
    0.493034467478714100E+00    0.619002632437021472E+00    0.538649000504824449E+00    0.581787654152689071E+00    0.512185798438325235E+00    0.553955812152479576E+00    0.769509612046595848E+00   -0.102483536116793541E+02
    0.496111470818346834E+00    0.602011419469586251E+00    0.524520324180524522E+00    0.616157526333855565E+00    0.484623006571031745E+00    0.556528631692502107E+00    0.764145210178597045E+00   -0.102407459930995355E+02
    0.512916504808806462E+00    0.536757799864176155E+00    0.481710186122524309E+00    0.671841790556731655E+00    0.394865814628244050E+00    0.581023944646562152E+00    0.718878342835820972E+00   -0.102297239306102270E+02
    0.492864471098698465E+00    0.644759823469126969E+00    0.550008351140292784E+00    0.556947482861090748E+00    0.570875013531621178E+00    0.538974629268202388E+00    0.767315811629574518E+00   -0.102088601789040929E+02
    0.511539673312693011E+00    0.552419621108735104E+00    0.488554734128754831E+00    0.650538544894772808E+00    0.425836370856659263E+00    0.582934675472560837E+00    0.718183388330103090E+00   -0.102049673744752560E+02
    0.500337744799588147E+00    0.656214706128035008E+00    0.552654675518578054E+00    0.578616448309114628E+00    0.539945109043061922E+00    0.533744337204197561E+00    0.768329589568474858E+00   -0.102032823659516545E+02
    0.491096395894052518E+00    0.670139760950533403E+00    0.569370770425774442E+00    0.555707053851558497E+00    0.567782961397758634E+00    0.518845161735551286E+00    0.784067839486429885E+00   -0.101987371418100370E+02
    0.513620835221686667E+00    0.587780906513414303E+00    0.499374838062716153E+00    0.638104478777242079E+00    0.438264749587243707E+00    0.563564122738909767E+00    0.730078032230758289E+00   -0.101687512594240808E+02
    0.502015660457815871E+00    0.633607212854543578E+00    0.532139832823036452E+00    0.600102139937674806E+00    0.480507640061685892E+00    0.538395313625445349E+00    0.760421775296420521E+00   -0.101308335262729461E+02
    0.489651476058431734E+00    0.661115956919321457E+00    0.546237798333441216E+00    0.551731413778001389E+00    0.557577589434617771E+00    0.528327683956148930E+00    0.761371225800411500E+00   -0.101295767449242806E+02
    0.494985071397833098E+00    0.614747811951182221E+00    0.528496223237339247E+00    0.578400518819727760E+00    0.505935204536436145E+00    0.555421269440229182E+00    0.758791277366555494E+00   -0.101152494663256558E+02
    0.491449663560516226E+00    0.675922666095096658E+00    0.586542000752571568E+00    0.561155349697725736E+00    0.555338937443693226E+00    0.518483873884009960E+00    0.792164968090133037E+00   -0.101010809698456825E+02
    0.486625752139920431E+00    0.659965000178298733E+00    0.551772446472476807E+00    0.564267806495962532E+00    0.544610780923962201E+00    0.527792225498762146E+00    0.766024089336593828E+00   -0.100857538315485584E+02
    0.501188134726183621E+00    0.631645047363929346E+00    0.528724291087983467E+00    0.586574207015221671E+00    0.544319318586766077E+00    0.541011964103683018E+00    0.753183267238961007E+00   -0.100694490805345840E+02
    0.499159238988881593E+00    0.636837019099535939E+00    0.524824793855636851E+00    0.568987683091962682E+00    0.537007245932223931E+00    0.539889855805795960E+00    0.745173229960402583E+00   -0.100469185184533156E+02
    0.503928441296244145E+00    0.617070234245817195E+00    0.519030983017274683E+00    0.617589488020432342E+00    0.510099435354011810E+00    0.543937684360295215E+00    0.751691694293228241E+00   -0.999647708280337710E+01
    0.498730671363919353E+00    0.630699798398216882E+00    0.550124620147962151E+00    0.596059394617838967E+00    0.532972466912578602E+00    0.547713245371112545E+00    0.777500451942740867E+00   -0.998853866726866713E+01
    0.508032633746318907E+00    0.586670279503581305E+00    0.507877163215286087E+00    0.664353832516448084E+00    0.427531145773333232E+00    0.561999821601650185E+00    0.745730280992620731E+00   -0.998152255579082848E+01
    0.490358029841707066E+00    0.638437011119387554E+00    0.552759936245720174E+00    0.577252569032807195E+00    0.563263527559323407E+00    0.546637371617863965E+00    0.772819202480987788E+00   -0.997559348210597285E+01
    0.503877429938388688E+00    0.584584702958294788E+00    0.494677093374355559E+00    0.622211664210704840E+00    0.466471694527184289E+00    0.562475480397124361E+00    0.726485748960212563E+00   -0.995940407827286123E+01
    0.492740352479867305E+00    0.641793749741853881E+00    0.528204871594578296E+00    0.588759685810825273E+00    0.514431313763690556E+00    0.537296070438523121E+00    0.748049268232908182E+00   -0.994043020576057401E+01
    0.494014044709819633E+00    0.634700851442644765E+00    0.554414682715504759E+00    0.582624883701832630E+00    0.530975602813802405E+00    0.542397375182747554E+00    0.783110028761106025E+00   -0.993300998095052989E+01
    0.510757524537315488E+00    0.555699379613246669E+00    0.489390025417670294E+00    0.662571625367590178E+00    0.401338009036580567E+00    0.573417236050536849E+00    0.725656218652979912E+00   -0.992016208004291400E+01
    0.509932709977447440E+00    0.590676814309890608E+00    0.495334094452462514E+00    0.654519915042932388E+00    0.446570044362412155E+00    0.556602209489123534E+00    0.727985328221398165E+00   -0.991821725223094042E+01
    0.503622484226034062E+00    0.615465128182328347E+00    0.528786929541873230E+00    0.612754880724288076E+00    0.487022635748916632E+00    0.547856483070328748E+00    0.762930090764971647E+00   -0.991582360997370493E+01
    0.502444251431031330E+00    0.566575591712347060E+00    0.493961565009498949E+00    0.643841636155959796E+00    0.448183792157060834E+00    0.569589502695887928E+00    0.731214132141232875E+00   -0.990860635252518662E+01
    0.492965490916033477E+00    0.653452048945856179E+00    0.547483540654636225E+00    0.562355576667072699E+00    0.553520301423992445E+00    0.530773332302482692E+00    0.768637599567020491E+00   -0.989525951042718610E+01
    0.504813726691620168E+00    0.566949842586089603E+00    0.491634525833226532E+00    0.650335571834252835E+00    0.411843190068787168E+00    0.565374904594763028E+00    0.730642263534530767E+00   -0.988921209831716297E+01
    0.494225478680740404E+00    0.629966387643536629E+00    0.545586156416258850E+00    0.593400461020348380E+00    0.539417615547308382E+00    0.546675253099190739E+00    0.770011161433262536E+00   -0.988727137006723034E+01
    0.490266874534887709E+00    0.657616219923673695E+00    0.550311904745783509E+00    0.545319300539650831E+00    0.567452193198512034E+00    0.529735246885270739E+00    0.766383147300544132E+00   -0.988429821911224060E+01
    0.497092356704950278E+00    0.656979126167774874E+00    0.556829513024710732E+00    0.592336396184967473E+00    0.530444224921321261E+00    0.524182985081401709E+00    0.778037469510914459E+00   -0.985385631723698907E+01
    0.504508378691769011E+00    0.574911468043796003E+00    0.505893453782426672E+00    0.625286344815981554E+00    0.475311687254999615E+00    0.575912901243007314E+00    0.740915039272769471E+00   -0.984893054366293974E+01
    0.516016669686639395E+00    0.564595909588261446E+00    0.496586985572772754E+00    0.642081238834595447E+00    0.450203767832017321E+00    0.576427619684652837E+00    0.731313630781900037E+00   -0.983818706924446573E+01
    0.488212275881810098E+00    0.683951728872224440E+00    0.593479478537569438E+00    0.530230280199744275E+00    0.601822932278306189E+00    0.516537252998225838E+00    0.787804946502021153E+00   -0.983398475194602106E+01
    0.497958036189039499E+00    0.628631183026206464E+00    0.521515623249285243E+00    0.634406627285504010E+00    0.473581059081155387E+00    0.534779487451321534E+00    0.755142535045240759E+00   -0.982527599239093696E+01
    0.496585728860523379E+00    0.634379971322810543E+00    0.539802121322300099E+00    0.614238386343075704E+00    0.502506226862580174E+00    0.533997338942898248E+00    0.773367621273180927E+00   -0.979993767936735338E+01
    0.518353521213368307E+00    0.555724967320583518E+00    0.489773960715873924E+00    0.661830237360783724E+00    0.412722408702420496E+00    0.574341861679041665E+00    0.726364462191930849E+00   -0.979459151146525997E+01
    0.496268585288418662E+00    0.656561492158103222E+00    0.538858432925017228E+00    0.577971930856945537E+00    0.545904433767693487E+00    0.529444425958946141E+00    0.757257879134658141E+00   -0.978469381383393610E+01
    0.499467879283897465E+00    0.642400218979558124E+00    0.555067321293397087E+00    0.592000111763403947E+00    0.552681515397942968E+00    0.540388700466032601E+00    0.776968823073629800E+00   -0.978313547162417407E+01
    0.505071641324164156E+00    0.604582665092211702E+00    0.504976996270596001E+00    0.607527285977171871E+00    0.458027316480637214E+00    0.555815173101092519E+00    0.732557311484162921E+00   -0.975470684366704077E+01
    0.496224553123592982E+00    0.664993139486149132E+00    0.558964283816645979E+00    0.556832994296119321E+00    0.557189497615057761E+00    0.525355434012586331E+00    0.770504313009903741E+00   -0.974445383611932847E+01
    0.496588278067408351E+00    0.666103707117831401E+00    0.561701366182961848E+00    0.572420860836194922E+00    0.562906020293226339E+00    0.528693108081222829E+00    0.770279365283081052E+00   -0.973625501172776353E+01
    0.502702279069126567E+00    0.588151098123561922E+00    0.505927661579055554E+00    0.626860806534424997E+00    0.439880992350851208E+00    0.560533070446259218E+00    0.740263077935545133E+00   -0.972607148610075889E+01
    0.498930269275264626E+00    0.659356135925104558E+00    0.543599470288353759E+00    0.577920887181477272E+00    0.533004109136163029E+00    0.525802101907716146E+00    0.763223309800361793E+00   -0.971941490603823155E+01
    0.501044474059158862E+00    0.642545463000870676E+00    0.544977725401970980E+00    0.596608845259689269E+00    0.523326378916373014E+00    0.534624534621594094E+00    0.768948333395371386E+00   -0.971416106409988167E+01
    0.490078164352625634E+00    0.639713369584170133E+00    0.541843336181521029E+00    0.580162170857072779E+00    0.497934656979165724E+00    0.536592699403186768E+00    0.769138034138204141E+00   -0.971226839356436678E+01
    0.499921699223291438E+00    0.573623654486617118E+00    0.497126842912479883E+00    0.642637972797485246E+00    0.448391508135863925E+00    0.567017128723963704E+00    0.733460393192652660E+00   -0.970692166616250596E+01
    0.490557027138281976E+00    0.659343406058520598E+00    0.558022438972965662E+00    0.552854980470239399E+00    0.592770241576047408E+00    0.531222002683983341E+00    0.769066342462672692E+00   -0.968012839915393819E+01
    0.496964222243077347E+00    0.645765562684995298E+00    0.541800704618633278E+00    0.567873860585300649E+00    0.523567220131238686E+00    0.537481140385712597E+00    0.759957508226773104E+00   -0.965301403606645003E+01
    0.497260239109497237E+00    0.654159784537877598E+00    0.551875389913566217E+00    0.609436907498470459E+00    0.513871008097191329E+00    0.528204814456227467E+00    0.773870231669262942E+00   -0.961993892312104038E+01
    0.494753669386277073E+00    0.625223342017695138E+00    0.517553331200972133E+00    0.593457762392316734E+00    0.477668822164384443E+00    0.544051901805645999E+00    0.744162671727685909E+00   -0.961228387491183156E+01
