0.0176921 -0.229093
0.0431128 -0.212038
0.0654098 -0.196355
0.0130546 -0.208276
0.0395285 -0.189867
0.0626976 -0.172645
0.00842356 -0.188819
0.0361232 -0.169125
0.0603579 -0.150412
0.0810853 -0.133074
0.00367565 -0.170736
0.0327701 -0.149847
0.0582654 -0.129712
0.0800624 -0.110729
-0.00131836 -0.154025
0.0293333 -0.13205
0.0562815 -0.110588
0.0793689 -0.0900275
0.0985063 -0.0708179
-0.00669144 -0.13867
0.0256689 -0.11574
0.0542558 -0.0930663
0.0788531 -0.0710257
0.0993032 -0.0500632
-0.012578 -0.124639
0.0216283 -0.100902
0.0520282 -0.0771578
0.0783487 -0.0537614
0.100363 -0.0311439
0.120314 0.0290817
0.116787 0.0100619
0.116007 -0.0131062
0.118716 -0.0397855
0.125459 -0.0692739
0.136585 -0.100858
-0.0587463 -0.135752
-0.0191113 -0.111886
0.0170604 -0.0875042
0.049432 -0.0628524
0.0776773 -0.0382523
0.101501 -0.0141111
0.108461 0.0528019
0.104076 0.0303924
0.103172 0.00397674
0.106427 -0.0256843
0.11429 -0.0577988
0.126994 -0.0916004
-0.0680402 -0.12446
-0.0264206 -0.100346
0.0118149 -0.0754972
0.0462966 -0.0501187
0.076651 -0.0244933
0.102519 0.00100681
0.102536 0.0953393
0.0943292 0.0739485
0.0895391 0.047988
0.0890026 0.0182742
0.0932966 -0.0143162
0.102742 -0.0489187
0.117433 -0.0847366
-0.124829 -0.137279
-0.0782762 -0.114131
-0.0346289 -0.0899412
0.00574552 -0.0648113
0.0424519 -0.0389037
0.0750767 -0.0124549
0.103204 0.0142079
0.0870201 0.117474
0.0780579 0.0922084
0.0733993 0.0625993
0.0737813 0.0296123
0.0796398 -0.00577734
0.0911374 -0.042658
0.108213 -0.0802306
-0.0895453 -0.104672
-0.0438497 -0.0805779
-0.00128665 -0.0553594
0.0377316 -0.0291321
0.0727608 -0.00208136
0.103337 0.025519
0.0824284 0.160849
0.069002 0.136577
0.0598643 0.107277
0.0559524 0.0740057
0.0578512 0.0378605
0.0658158 -0.000112812
0.0798261 -0.0389891
0.0996551 -0.0779984
-0.152261 -0.118496
-0.101927 -0.095978
-0.0541854 -0.0721511
-0.00941011 -0.0470379
0.0319777 -0.0207073
0.0695134 0.00670931
0.102695 0.0349979
0.0626831 0.181005
0.0486851 0.152279
0.0400552 0.118877
0.0375711 0.0820329
0.0416127 0.0429462
0.0522202 0.00269283
0.0691751 -0.0378275
0.0920841 -0.0779071
0.120453 -0.117022
-0.115489 -0.0879404
-0.0657247 -0.0645452
-0.01874 -0.0397284
0.0250444 -0.0135131
0.0651539 0.0140244
0.101062 0.0427338
0.0401962 0.197552
0.0263799 0.164231
0.0190321 0.126778
0.0187009 0.0865713
0.0255137 0.044867
0.039272 0.0027225
0.0595551 -0.0390299
0.0858132 -0.079776
0.117441 -0.119093
-0.130283 -0.0804443
-0.0785413 -0.0576367
-0.0293758 -0.0333007
0.0168012 -0.00741606
0.0595157 0.0199946
0.0982297 0.0488461
0.0152704 0.210055
0.0025133 0.17213
-0.0027109 0.130819
-0.000149982 0.0875928
0.010035 0.0437009
0.0273981 0.000129822
0.0513265 -0.0423958
0.0811345 -0.0833819
0.116129 -0.122522
-0.146349 -0.0733725
-0.092693 -0.0512968
-0.0413992 -0.0276154
0.00713635 -0.00226864
0.0524503 0.0247714
0.094006 0.0534828
-0.0116483 0.21812
-0.0223688 0.175753
-0.0245962 0.130939
-0.0184275 0.0851657
-0.00432894 0.0396115
0.0170155 -0.00486217
0.0448253 -0.0476731
0.0783078 -0.0884657
-0.163711 -0.0666076
-0.108221 -0.0453942
-0.0548734 -0.0225272
-0.00404121 0.00208728
0.0438314 0.0285227
0.0882215 0.0568164
-0.0230442 0.264765
-0.0399621 0.221435
-0.0476104 0.174982
-0.0459829 0.127185
-0.0355557 0.0794624
-0.0170926 0.0328475
0.00851323 -0.0119672
0.0403496 -0.0545664
0.0775526 -0.094742
0.119341 -0.132433
-0.182381 -0.060034
-0.125151 -0.0397976
-0.0698421 -0.0178882
-0.0168004 0.00581638
0.0335574 0.0314288
0.0807325 0.0590395
-0.0689266 0.219813
-0.0724669 0.169841
-0.0661956 0.119739
-0.0509649 0.0707602
-0.0278022 0.0237352
0.00223539 -0.0208466
0.038149 -0.0627486
0.0790412 -0.101909
0.124131 -0.13838
-0.143492 -0.0343782
-0.0863301 -0.0135511
-0.0311873 0.00908594
0.0215529 0.0336775
0.0714252 0.0603588
0.117867 0.0892417
-0.0882115 0.265532
-0.0976742 0.21323
-0.0961412 0.16051
-0.0845607 0.108909
-0.0641216 0.0594338
-0.0360576 0.0126659
-0.00153238 -0.0311234
0.0384168 -0.0718742
0.0828961 -0.10966
-0.163237 -0.0290121
-0.104344 -0.00937212
-0.0472258 0.012062
0.00776966 0.0354588
0.0602172 0.0609894
0.109595 0.0888172
-0.121345 0.257467
-0.125257 0.20186
-0.11783 0.147335
-0.100445 0.0951278
-0.0745569 0.0459378
-0.0415299 7.71827e-05
-0.00257248 -0.0423988
0.0412864 -0.0815921
0.0891895 -0.117693
-0.123872 -0.00521356
-0.0649183 0.0149055
-0.00781443 0.0369604
0.0470584 0.0611483
0.0992275 0.0876727
-0.153372 0.243892
-0.150709 0.186088
-0.136775 0.130816
-0.113296 0.0789278
-0.0818892 0.0307841
-0.0439732 -0.0135681
-0.000739821 -0.0542695
0.0468311 -0.0915592
0.097945 -0.12572
-0.144889 -0.000946185
-0.0842477 0.0177698
-0.0251965 0.0383635
0.0319297 0.0610489
0.0867118 0.0860574
0.138624 0.113632
-0.183116 0.225231
-0.17311 0.166499
-0.152314 0.111585
-0.122665 0.0609131
-0.0858399 0.0145144
-0.0432301 -0.0278034
0.00403859 -0.0663432
0.0550673 -0.101451
-0.167356 0.0035492
-0.105179 0.0207974
-0.044351 0.0398388
0.0148414 0.0608953
0.0720344 0.0842149
0.126767 0.11007
-0.191664 0.143845
-0.163923 0.0903595
-0.128236 0.0417228
-0.0862388 -0.00232792
-0.0392303 -0.0421782
0.0117684 -0.0782528
0.0659605 -0.11097
-0.191221 0.00838049
-0.127664 0.0241187
-0.0652328 0.0415439
-0.00417018 0.0608784
0.0552151 0.0823761
0.112529 0.106325
0.167264 0.133047
-0.205745 0.118992
-0.171239 0.0679012
-0.129828 0.0219941
-0.0830219 -0.0192232
-0.0319838 -0.0562755
0.0223957 -0.0896663
0.0794327 -0.119854
0.1386 -0.147244
-0.15164 0.02785
-0.08778 0.0436211
-0.0250465 0.0611724
0.0363045 0.0807547
0.0959436 0.102659
0.153444 0.12722
-0.214936 0.0928558
-0.174067 0.0449635
-0.127386 0.0023304
-0.0762215 -0.0356959
-0.0215699 -0.0697236
0.0358174 -0.100294
0.0953712 -0.127877
-0.177035 0.0320936
-0.111918 0.0461959
-0.0477104 0.0619325
0.0153782 0.0795433
0.0770796 0.0993114
0.137044 0.12157
-0.120976 -0.0167249
-0.0659509 -0.0513296
-0.00812402 -0.082204
0.051892 -0.109892
0.113637 -0.134851
-0.203772 0.036937
-0.137561 0.0493767
-0.0720708 0.0632935
-0.00746806 0.0789107
0.0560341 0.0964949
0.118156 0.116365
-0.110756 -0.0347051
-0.0523868 -0.0657752
0.00817637 -0.093455
0.0704504 -0.118264
-0.164617 0.0532547
-0.0980262 0.0653696
-0.0321234 0.0790011
0.0329261 0.0943928
0.0969057 0.111839
-0.0969558 -0.051229
-0.0357514 -0.0787534
0.0271255 -0.103271
0.0913061 -0.125257
-0.19299 0.0579042
-0.125468 0.0682549
-0.0584669 0.0799338
0.00789031 0.0931579
0.0734402 0.108191
-0.0162951 -0.0900527
0.0485011 -0.1115
-0.154286 0.072024
-0.0863718 0.0818045
-0.0189292 0.0929136
0.047923 0.105581
0.114027 0.120091
-0.0597521 -0.0788108
0.00571774 -0.0995241
0.0720749 -0.118037
-0.184368 0.0767337
-0.115709 0.0846864
-0.0473839 0.0937553
0.0205258 0.104134
0.0879099 0.116063
-0.036967 -0.0895159
0.030021 -0.107074
0.0976207 -0.122819
-0.146352 0.0886325
-0.0773252 0.0957526
-0.00857767 0.103943
0.059818 0.1134
0.127764 0.124369
-0.0794527 -0.081679
-0.0118074 -0.0980407
0.0563554 -0.112656
-0.178175 0.0936777
-0.108608 0.0989524
-0.0392162 0.105071
0.0299543 0.112186
0.0988436 0.120492
-0.0532957 -0.0911151
0.015431 -0.10436
0.0844751 -0.116261
-0.141092 0.103381
-0.0712252 0.107555
-0.00148478 0.112476
0.0680951 0.118286
0.137469 0.125169
-0.0943001 -0.0864881
-0.0250286 -0.0980856
0.0444727 -0.108491
0.114152 -0.117912
-0.174647 0.10905
-0.104449 0.111411
-0.0343132 0.114292
0.035743 0.117789
0.105698 0.122026
-0.064872 -0.0939912
0.00504165 -0.102639
0.075066 -0.110481
0.145176 -0.117655
-0.138741 0.116638
-0.0683578 0.117636
0.00199609 0.119005
0.0723121 0.12082
0.142579 0.123172
-0.0336638 -0.0988335
0.03664 -0.104853
0.106984 -0.1104
-0.17397 0.123218
-0.103459 0.122491
-0.0329545 0.121919
0.0375435 0.121532
0.108033 0.121368
-0.0714602 -0.0972019
-0.000973038 -0.101133
0.0695234 -0.10483
0.140027 -0.108335
-0.139474 0.128824
-0.068936 0.126492
0.00160134 0.124121
0.0721383 0.121702
-0.037595 -0.0994141
0.0329419 -0.101025
0.103479 -0.102684
-0.176271 0.136593
-0.105794 0.132674
-0.0353289 0.128525
0.0351217 0.124102
0.105553 0.119348
-0.00258977 -0.0990518
0.0678596 -0.0986557
0.138324 -0.0985352
-0.143392 0.140405
-0.0730842 0.134673
-0.00282049 0.128479
0.0673865 0.121729
0.0333281 -0.0962958
0.103592 -0.0941736
-0.181611 0.149618
-0.111523 0.142483
-0.0415184 0.134732
0.0283795 0.126247
0.0981413 0.116879
6.32152e-05 -0.0956345
0.069969 -0.0913251
0.139979 -0.0877266
-0.150521 0.15187
-0.0808271 0.142759
-0.0112947 0.132774
0.0580323 0.121743
-0.0317385 -0.0966815
0.0376193 -0.0900008
0.107176 -0.0843127
-0.189974 0.162746
-0.120623 0.152453
-0.0514907 0.141178
0.0173657 0.128736
0.0858696 0.114898
0.0067196 -0.0901916
0.0756377 -0.0822626
0.144819 -0.0754225
-0.160802 0.163709
-0.0920876 0.151332
-0.023717 0.137702
0.0442182 0.122583
0.111595 0.105677
-0.022541 -0.0918637
0.0455236 -0.0815531
0.113996 -0.0726048
-0.201277 0.176426
-0.132985 0.163111
-0.0651005 0.148487
0.00227281 0.132317
0.0689967 0.114307
0.017 -0.0821379
0.0845617 -0.0709709
0.152596 -0.0611976
-0.1741 0.176399
-0.106691 0.160949
-0.039861 0.143924
0.0262418 0.12504
0.0914178 0.103944
0.155397 0.0801937
-0.0097616 -0.0839444
0.0566618 -0.0704664
0.123746 -0.058631
-0.148414 0.174955
-0.0821 0.157242
-0.016579 0.137676
0.047942 0.115924
0.111187 0.0915781
0.17278 0.0641267
-0.09849 -0.104952
-0.0345885 -0.0868692
0.0304445 -0.0710132
0.0963698 -0.0570484
-0.190209 0.190379
-0.124379 0.172122
-0.0593962 0.152035
0.00452925 0.12981
0.0671205 0.10507
0.128008 0.0773556
0.186689 0.0461001
-0.119197 -0.111541
-0.0573122 -0.0907755
0.00605662 -0.0725067
0.0705956 -0.0563693
0.136068 -0.0420609
-0.166647 0.188429
-0.102157 0.167956
-0.038768 0.145406
0.0232473 0.120436
0.0835284 0.0926304
0.141596 0.0614922
0.196803 0.0264205
-0.0777748 -0.0954905
-0.0163613 -0.0748138
0.0465476 -0.0564904
0.11065 -0.0401967
-0.144824 0.185293
-0.0819127 0.16254
-0.0204004 0.137468
0.0393662 0.109706
0.096932 0.0788164
0.151695 0.0442804
0.202851 0.00549383
-0.0958364 -0.100805
-0.03668 -0.0777719
0.0243431 -0.057284
0.0868584 -0.0390073
0.150578 -0.0226565
-0.187367 0.203915
-0.12488 0.181058
-0.0638029 0.155987
-0.00446882 0.128372
0.0526939 0.0978267
0.107127 0.0639041
0.158097 0.0260935
0.204639 -0.0161737
-0.165109 -0.134823
-0.111383 -0.106473
-0.0547879 -0.0811881
0.0040877 -0.0585981
0.0647913 -0.0383719
0.126973 -0.0202198
-0.167652 0.200825
